"","Customer_ID","Test_Variable","Outcome","Days_in_Between","State"
"4147",4147,0,0,200,NA
"4148",4148,0,0,200,"MD"
"4149",4149,1,0,200,NA
"4150",4150,0,0,200,NA
"4151",4151,1,0,200,"LA"
"4152",4152,1,0,200,NA
"4153",4153,0,0,200,"CO"
"4154",4154,1,0,200,NA
"4155",4155,1,0,200,NA
"4156",4156,1,0,200,NA
"4157",4157,0,0,200,"MO"
"4158",4158,1,0,200,"AK"
"4159",4159,0,0,200,NA
"4160",4160,1,0,200,"SC"
"4161",4161,1,0,200,NA
"4162",4162,1,1,54,NA
"4163",4163,1,0,200,"GA"
"4164",4164,1,0,200,NA
"4165",4165,1,0,200,NA
"4166",4166,0,0,200,"AK"
"4167",4167,0,1,39,NA
"4168",4168,0,0,200,NA
"4169",4169,1,0,200,NA
"4170",4170,0,0,200,"TX"
"4171",4171,0,0,200,"MA"
"4172",4172,0,0,200,"CT"
"4173",4173,0,0,200,"WY"
"4174",4174,0,0,200,NA
"4175",4175,0,0,200,NA
"4176",4176,1,0,200,NA
"4177",4177,0,0,200,"NJ"
"4178",4178,1,0,200,"MT"
"4179",4179,1,0,200,NA
"4180",4180,0,0,200,"TX"
"4181",4181,0,0,200,"VT"
"4182",4182,0,0,200,"IN"
"4183",4183,0,0,200,"MA"
"4184",4184,1,0,200,NA
"4185",4185,1,0,200,NA
"4186",4186,0,0,200,"WA"
"4187",4187,0,0,200,NA
"4188",4188,0,0,200,NA
"4189",4189,0,0,200,NA
"4190",4190,0,0,200,NA
"4191",4191,0,0,200,"RI"
"4192",4192,0,0,200,"AK"
"4193",4193,0,0,200,NA
"4194",4194,0,0,200,"VT"
"4195",4195,0,0,200,"KY"
"4196",4196,1,0,200,NA
"4197",4197,1,0,200,NA
"4198",4198,1,0,200,"NM"
"4199",4199,0,0,200,"WY"
"4200",4200,1,0,200,NA
"4201",4201,1,1,22,"MT"
"4202",4202,0,0,200,NA
"4203",4203,1,0,200,NA
"4204",4204,1,0,200,NA
"4205",4205,0,0,200,NA
"4206",4206,1,0,200,NA
"4207",4207,0,0,200,NA
"4208",4208,1,0,200,NA
"4209",4209,0,0,200,"NH"
"4210",4210,1,0,200,NA
"4211",4211,0,0,200,NA
"4212",4212,0,0,200,NA
"4213",4213,1,0,200,NA
"4214",4214,1,0,200,NA
"4215",4215,0,0,200,"GA"
"4216",4216,1,0,200,NA
"4217",4217,0,0,200,NA
"4218",4218,0,0,200,"NE"
"4219",4219,1,0,200,"MA"
"4220",4220,1,0,200,NA
"4221",4221,1,0,200,"GA"
"4222",4222,1,0,200,"UT"
"4223",4223,1,0,200,NA
"4224",4224,0,0,200,NA
"4225",4225,1,0,200,NA
"4226",4226,0,0,200,"WI"
"4227",4227,1,0,200,NA
"4228",4228,1,0,200,"UT"
"4229",4229,0,0,200,"NH"
"4230",4230,0,0,200,NA
"4231",4231,0,0,200,NA
"4232",4232,1,0,200,NA
"4233",4233,1,0,200,"OK"
"4234",4234,0,0,200,"OR"
"4235",4235,0,0,200,"VT"
"4236",4236,0,0,200,"TN"
"4237",4237,1,1,44,"IA"
"4238",4238,1,0,200,"NH"
"4239",4239,1,1,56,NA
"4240",4240,0,0,200,"IL"
"4241",4241,1,0,200,NA
"4242",4242,0,0,200,"MA"
"4243",4243,1,0,200,NA
"4244",4244,0,0,200,"UT"
"4245",4245,1,0,200,NA
"4246",4246,1,0,200,"AR"
"4247",4247,0,0,200,NA
"4248",4248,0,0,200,"CT"
"4249",4249,0,0,200,NA
"4250",4250,0,0,200,NA
"4251",4251,1,0,200,NA
"4252",4252,1,0,200,NA
"4253",4253,0,1,47,NA
"4254",4254,0,0,200,"WV"
"4255",4255,0,0,200,NA
"4256",4256,1,0,200,NA
"4257",4257,0,0,200,NA
"4258",4258,1,0,200,NA
"4259",4259,0,0,200,"SD"
"4260",4260,0,0,200,"IN"
"4261",4261,1,0,200,NA
"4262",4262,0,0,200,"NY"
"4263",4263,1,0,200,NA
"4264",4264,1,0,200,NA
"4265",4265,0,0,200,NA
"4266",4266,1,0,200,"RI"
"4267",4267,0,0,200,"DE"
"4268",4268,1,0,200,NA
"4269",4269,1,0,200,NA
"4270",4270,1,0,200,"NC"
"4271",4271,0,0,200,NA
"4272",4272,1,1,54,"NY"
"4273",4273,0,0,200,"OH"
"4274",4274,0,0,200,NA
"4275",4275,0,0,200,"IN"
"4276",4276,1,1,54,"NV"
"4277",4277,0,0,200,NA
"4278",4278,0,0,200,"PA"
"4279",4279,0,0,200,NA
"4280",4280,1,0,200,"TN"
"4281",4281,1,0,200,"TX"
"4282",4282,1,0,200,NA
"4283",4283,1,0,200,NA
"4284",4284,1,0,200,"NV"
"4285",4285,1,0,200,"NM"
"4286",4286,0,0,200,"FL"
"4287",4287,0,0,200,"IL"
"4288",4288,0,0,200,NA
"4289",4289,0,0,200,"NY"
"4290",4290,0,0,200,"SC"
"4291",4291,1,0,200,NA
"4292",4292,1,0,200,"NY"
"4293",4293,1,0,200,NA
"4294",4294,1,1,53,NA
"4295",4295,0,0,200,NA
"4296",4296,0,0,200,"IL"
"4297",4297,0,0,200,"IL"
"4298",4298,1,0,200,"MI"
"4299",4299,1,0,200,NA
"4300",4300,0,0,200,NA
"4301",4301,0,0,200,"IL"
"4302",4302,0,0,200,NA
"4303",4303,0,0,200,"VT"
"4304",4304,1,0,200,NA
"4305",4305,0,0,200,NA
"4306",4306,0,0,200,NA
"4307",4307,0,0,200,NA
"4308",4308,1,0,200,NA
"4309",4309,0,0,200,NA
"4310",4310,1,0,200,NA
"4311",4311,1,0,200,NA
"4312",4312,0,0,200,NA
"4313",4313,0,0,200,NA
"4314",4314,0,0,200,NA
"4315",4315,1,0,200,"CO"
"4316",4316,1,0,200,"HI"
"4317",4317,0,0,200,NA
"4318",4318,0,0,200,"AZ"
"4319",4319,0,0,200,NA
"4320",4320,1,0,200,"MN"
"4321",4321,0,0,200,NA
"4322",4322,1,0,200,NA
"4323",4323,1,0,200,NA
"4324",4324,1,0,200,"NV"
"4325",4325,1,0,200,"HI"
"4326",4326,0,0,200,NA
"4327",4327,1,0,200,"MO"
"4328",4328,1,0,200,"OH"
"4329",4329,0,0,200,NA
"4330",4330,0,0,200,NA
"4331",4331,1,0,200,"NM"
"4332",4332,1,0,200,NA
"4333",4333,1,0,200,"DE"
"4334",4334,1,0,200,"DE"
"4335",4335,1,0,200,NA
"4336",4336,1,1,54,"ME"
"4337",4337,0,0,200,NA
"4338",4338,0,0,200,"ME"
"4339",4339,0,0,200,"NM"
"4340",4340,0,0,200,NA
"4341",4341,1,0,200,NA
"4342",4342,0,0,200,NA
"4343",4343,1,0,200,"VA"
"4344",4344,1,0,200,NA
"4345",4345,0,0,200,"DE"
"4346",4346,0,0,200,NA
"4347",4347,1,0,200,"WI"
"4348",4348,1,0,200,"SD"
"4349",4349,0,0,200,"MA"
"4350",4350,0,0,200,NA
"4351",4351,0,0,200,NA
"4352",4352,1,0,200,NA
"4353",4353,1,0,200,NA
"4354",4354,1,0,200,NA
"4355",4355,0,0,200,"WY"
"4356",4356,0,0,200,"HI"
"4357",4357,1,1,54,"WA"
"4358",4358,0,0,200,NA
"4359",4359,0,0,200,"IA"
"4360",4360,1,0,200,NA
"4361",4361,0,0,200,NA
"4362",4362,1,0,200,NA
"4363",4363,1,0,200,NA
"4364",4364,0,0,200,"CT"
"4365",4365,0,0,200,"AR"
"4366",4366,1,0,200,NA
"4367",4367,0,0,200,NA
"4368",4368,1,1,41,NA
"4369",4369,0,0,200,NA
"4370",4370,0,1,38,"NH"
"4371",4371,1,0,200,"NY"
"4372",4372,1,0,200,NA
"4373",4373,0,0,200,NA
"4374",4374,0,0,200,"NV"
"4375",4375,0,0,200,"CA"
"4376",4376,1,0,200,"CA"
"4377",4377,0,0,200,NA
"4378",4378,1,0,200,NA
"4379",4379,0,0,200,"KS"
"4380",4380,1,0,200,"CT"
"4381",4381,0,0,200,NA
"4382",4382,0,0,200,"NH"
"4383",4383,1,0,200,"DE"
"4384",4384,1,0,200,NA
"4385",4385,0,0,200,NA
"4386",4386,0,0,200,"IN"
"4387",4387,0,0,200,"OK"
"4388",4388,0,0,200,"TX"
"4389",4389,0,0,200,"NM"
"4390",4390,1,0,200,"SD"
"4391",4391,1,0,200,"OK"
"4392",4392,1,0,200,"IL"
"4393",4393,0,0,200,"ND"
"4394",4394,1,0,200,NA
"4395",4395,1,0,200,NA
"4396",4396,0,0,200,"NV"
"4397",4397,0,0,200,"NH"
"4398",4398,0,0,200,NA
"4399",4399,0,0,200,NA
"4400",4400,0,0,200,"TN"
"4401",4401,0,0,200,NA
"4402",4402,0,0,200,"VA"
"4403",4403,1,0,200,"IL"
"4404",4404,1,0,200,"WI"
"4405",4405,1,0,200,"CO"
"4406",4406,0,0,200,"WY"
"4407",4407,0,0,200,"NY"
"4408",4408,1,0,200,NA
"4409",4409,1,0,200,NA
"4410",4410,0,0,200,NA
"4411",4411,0,0,200,"AZ"
"4412",4412,0,0,200,"KY"
"4413",4413,0,0,200,"PA"
"4414",4414,1,0,200,NA
"4415",4415,1,0,200,NA
"4416",4416,1,0,200,"RI"
"4417",4417,0,0,200,NA
"4418",4418,1,0,200,NA
"4419",4419,0,0,200,NA
"4420",4420,0,0,200,"PA"
"4421",4421,0,0,200,"MS"
"4422",4422,0,0,200,"HI"
"4423",4423,1,0,200,NA
"4424",4424,0,0,200,NA
"4425",4425,0,0,200,NA
"4426",4426,0,0,200,NA
"4427",4427,0,0,200,"AL"
"4428",4428,0,0,200,NA
"4429",4429,1,0,200,NA
"4430",4430,1,0,200,"RI"
"4431",4431,1,0,200,"SC"
"4432",4432,1,0,200,"CT"
"4433",4433,0,0,200,"ID"
"4434",4434,1,0,200,NA
"4435",4435,0,0,200,"PA"
"4436",4436,0,0,200,NA
"4437",4437,0,0,200,NA
"4438",4438,1,0,200,"LA"
"4439",4439,0,0,200,"NV"
"4440",4440,0,0,200,NA
"4441",4441,0,0,200,NA
"4442",4442,1,0,200,"CO"
"4443",4443,0,0,200,"FL"
"4444",4444,1,0,200,NA
"4445",4445,1,0,200,"CO"
"4446",4446,1,0,200,"WI"
"4447",4447,0,0,200,NA
"4448",4448,1,0,200,NA
"4449",4449,1,0,200,"OH"
"4450",4450,0,0,200,NA
"4451",4451,0,0,200,NA
"4452",4452,1,0,200,NA
"4453",4453,1,0,200,"AR"
"4454",4454,1,0,200,"IL"
"4455",4455,0,0,200,"MD"
"4456",4456,0,0,200,NA
"4457",4457,1,0,200,NA
"4458",4458,1,0,200,"SC"
"4459",4459,0,0,200,"NH"
"4460",4460,0,0,200,NA
"4461",4461,0,0,200,"NH"
"4462",4462,1,0,200,"RI"
"4463",4463,1,0,200,"GA"
"4464",4464,0,0,200,"VA"
"4465",4465,1,1,55,"LA"
"4466",4466,0,0,200,NA
"4467",4467,1,0,200,"AK"
"4468",4468,1,0,200,NA
"4469",4469,1,0,200,NA
"4470",4470,0,0,200,NA
"4471",4471,1,0,200,"SD"
"4472",4472,1,0,200,"OK"
"4473",4473,1,0,200,"KS"
"4474",4474,1,0,200,"NH"
"4475",4475,1,0,200,"IA"
"4476",4476,0,0,200,NA
"4477",4477,1,0,200,NA
"4478",4478,1,0,200,NA
"4479",4479,0,0,200,NA
"4480",4480,1,0,200,"NE"
"4481",4481,1,0,200,NA
"4482",4482,1,0,200,NA
"4483",4483,0,0,200,NA
"4484",4484,1,0,200,NA
"4485",4485,0,0,200,"OH"
"4486",4486,1,0,200,NA
"4487",4487,0,0,200,NA
"4488",4488,1,0,200,"NC"
"4489",4489,1,0,200,NA
"4490",4490,1,0,200,NA
"4491",4491,1,0,200,"MN"
"4492",4492,0,0,200,NA
"4493",4493,0,0,200,"VT"
"4494",4494,1,0,200,NA
"4495",4495,0,0,200,NA
"4496",4496,1,0,200,NA
"4497",4497,0,0,200,NA
"4498",4498,1,0,200,NA
"4499",4499,1,0,200,"VA"
"4500",4500,0,0,200,"NJ"
"4501",4501,1,0,200,"TX"
"4502",4502,1,0,200,"LA"
"4503",4503,0,0,200,NA
"4504",4504,1,1,55,NA
"4505",4505,1,0,200,"GA"
"4506",4506,1,0,200,NA
"4507",4507,0,0,200,NA
"4508",4508,0,0,200,NA
"4509",4509,1,1,55,"ME"
"4510",4510,1,0,200,"MT"
"4511",4511,1,0,200,"OR"
"4512",4512,0,0,200,"NV"
"4513",4513,1,0,200,NA
"4514",4514,0,0,200,NA
"4515",4515,1,0,200,"IN"
"4516",4516,1,0,200,NA
"4517",4517,1,0,200,NA
"4518",4518,0,0,200,NA
"4519",4519,0,0,200,NA
"4520",4520,0,0,200,"NE"
"4521",4521,0,0,200,"DE"
"4522",4522,1,0,200,NA
"4523",4523,1,0,200,NA
"4524",4524,1,0,200,NA
"4525",4525,0,0,200,NA
"4526",4526,1,0,200,"MN"
"4527",4527,0,0,200,NA
"4528",4528,0,0,200,"DE"
"4529",4529,1,0,200,"CO"
"4530",4530,1,0,200,"WI"
"4531",4531,0,0,200,NA
"4532",4532,0,0,200,"CA"
"4533",4533,0,0,200,NA
"4534",4534,0,0,200,NA
"4535",4535,0,0,200,NA
"4536",4536,0,0,200,"OR"
"4537",4537,0,0,200,"ID"
"4538",4538,0,0,200,"WI"
"4539",4539,1,0,200,"NC"
"4540",4540,1,0,200,"TN"
"4541",4541,1,0,200,"NJ"
"4542",4542,1,0,200,NA
"4543",4543,1,0,200,NA
"4544",4544,1,1,55,"IA"
"4545",4545,0,0,200,"VT"
"4546",4546,0,0,200,NA
"4547",4547,0,0,200,"OH"
"4548",4548,0,0,200,"WA"
"4549",4549,0,0,200,"VA"
"4550",4550,1,0,200,NA
"4551",4551,1,0,200,NA
"4552",4552,1,0,200,"MI"
"4553",4553,1,0,200,NA
"4554",4554,1,0,200,NA
"4555",4555,0,0,200,"KS"
"4556",4556,1,0,200,NA
"4557",4557,0,0,200,NA
"4558",4558,1,0,200,NA
"4559",4559,0,0,200,NA
"4560",4560,1,0,200,"WA"
"4561",4561,1,0,200,NA
"4562",4562,0,0,200,NA
"4563",4563,0,0,200,NA
"4564",4564,1,0,200,"ND"
"4565",4565,0,0,200,"NY"
"4566",4566,1,0,200,"NJ"
"4567",4567,1,0,200,"MA"
"4568",4568,1,0,200,"FL"
"4569",4569,0,0,200,NA
"4570",4570,1,0,200,NA
"4571",4571,1,0,200,NA
"4572",4572,1,0,200,NA
"4573",4573,0,0,200,"ND"
"4574",4574,1,0,200,NA
"4575",4575,1,0,200,NA
"4576",4576,1,0,200,"IA"
"4577",4577,0,0,200,NA
"4578",4578,1,0,200,"MI"
"4579",4579,1,0,200,NA
"4580",4580,0,0,200,NA
"4581",4581,1,0,200,"DE"
"4582",4582,1,0,200,"DE"
"4583",4583,0,0,200,"GA"
"4584",4584,0,0,200,NA
"4585",4585,1,0,200,"MT"
"4586",4586,0,0,200,NA
"4587",4587,1,0,200,"IN"
"4588",4588,0,0,200,NA
"4589",4589,1,0,200,"AK"
"4590",4590,0,0,200,NA
"4591",4591,0,0,200,NA
"4592",4592,0,0,200,NA
"4593",4593,1,0,200,"VA"
"4594",4594,0,0,200,NA
"4595",4595,0,0,200,NA
"4596",4596,1,0,200,"NJ"
"4597",4597,0,0,200,"TN"
"4598",4598,0,0,200,"MI"
"4599",4599,1,1,54,NA
"4600",4600,1,0,200,"WI"
"4601",4601,0,0,200,NA
"4602",4602,1,0,200,NA
"4603",4603,1,0,200,"IN"
"4604",4604,1,0,200,"MN"
"4605",4605,1,0,200,NA
"4606",4606,0,0,200,"WV"
"4607",4607,0,0,200,NA
"4608",4608,1,0,200,"KY"
"4609",4609,1,1,54,"ND"
"4610",4610,1,0,200,NA
"4611",4611,0,0,200,NA
"4612",4612,0,0,200,NA
"4613",4613,0,0,200,"ID"
"4614",4614,0,0,200,"AZ"
"4615",4615,0,0,200,"NM"
"4616",4616,0,0,200,NA
"4617",4617,0,0,200,NA
"4618",4618,0,0,200,"CO"
"4619",4619,0,0,200,NA
"4620",4620,1,0,200,NA
"4621",4621,0,0,200,NA
"4622",4622,1,0,200,NA
"4623",4623,0,0,200,NA
"4624",4624,1,0,200,"MN"
"4625",4625,0,0,200,NA
"4626",4626,1,0,200,"VT"
"4627",4627,1,0,200,NA
"4628",4628,1,0,200,NA
"4629",4629,1,0,200,"TN"
"4630",4630,0,0,200,"HI"
"4631",4631,1,0,200,"NV"
"4632",4632,1,0,200,NA
"4633",4633,1,1,55,NA
"4634",4634,0,0,200,"NH"
"4635",4635,0,0,200,NA
"4636",4636,0,0,200,"CA"
"4637",4637,0,0,200,"DE"
"4638",4638,0,0,200,NA
"4639",4639,1,0,200,"MO"
"4640",4640,1,0,200,NA
"4641",4641,1,0,200,"PA"
"4642",4642,1,0,200,NA
"4643",4643,1,0,200,"NE"
"4644",4644,1,0,200,"MN"
"4645",4645,0,0,200,"ME"
"4646",4646,0,0,200,"SD"
"4647",4647,1,0,200,"NY"
"4648",4648,1,0,200,NA
"4649",4649,0,0,200,NA
"4650",4650,0,0,200,NA
"4651",4651,0,0,200,"IL"
"4652",4652,0,0,200,NA
"4653",4653,1,0,200,NA
"4654",4654,1,0,200,NA
"4655",4655,0,0,200,NA
"4656",4656,1,0,200,NA
"4657",4657,0,0,200,NA
"4658",4658,1,0,200,"OR"
"4659",4659,0,0,200,"KS"
"4660",4660,0,0,200,NA
"4661",4661,0,0,200,"DE"
"4662",4662,1,0,200,NA
"4663",4663,0,0,200,NA
"4664",4664,1,0,200,NA
"4665",4665,0,0,200,"NC"
"4666",4666,1,0,200,NA
"4667",4667,1,0,200,"NM"
"4668",4668,0,0,200,NA
"4669",4669,1,0,200,NA
"4670",4670,0,0,200,"UT"
"4671",4671,0,0,200,NA
"4672",4672,0,0,200,"ME"
"4673",4673,1,0,200,"TX"
"4674",4674,1,0,200,"NH"
"4675",4675,1,0,200,"MD"
"4676",4676,1,0,200,NA
"4677",4677,1,0,200,"NV"
"4678",4678,1,0,200,"RI"
"4679",4679,1,0,200,"MD"
"4680",4680,0,0,200,NA
"4681",4681,1,0,200,NA
"4682",4682,0,0,200,"CA"
"4683",4683,1,0,200,"WY"
"4684",4684,1,0,200,NA
"4685",4685,0,0,200,"RI"
"4686",4686,1,0,200,NA
"4687",4687,1,0,200,NA
"4688",4688,1,0,200,"KY"
"4689",4689,0,0,200,"IL"
"4690",4690,0,0,200,NA
"4691",4691,1,0,200,NA
"4692",4692,0,0,200,NA
"4693",4693,1,0,200,"AR"
"4694",4694,0,0,200,"OH"
"4695",4695,0,0,200,NA
"4696",4696,0,0,200,NA
"4697",4697,1,0,200,"NJ"
"4698",4698,1,0,200,NA
"4699",4699,1,0,200,NA
"4700",4700,1,0,200,NA
"4701",4701,0,0,200,"PA"
"4702",4702,0,0,200,"MS"
"4703",4703,1,0,200,NA
"4704",4704,1,0,200,NA
"4705",4705,0,0,200,NA
"4706",4706,1,0,200,NA
"4707",4707,0,0,200,"AZ"
"4708",4708,1,0,200,NA
"4709",4709,0,0,200,"AL"
"4710",4710,1,0,200,NA
"4711",4711,0,0,200,"IN"
"4712",4712,0,0,200,NA
"4713",4713,1,0,200,"NV"
"4714",4714,1,0,200,NA
"4715",4715,0,0,200,NA
"4716",4716,1,0,200,"IN"
"4717",4717,1,0,200,NA
"4718",4718,1,0,200,"IN"
"4719",4719,0,0,200,NA
"4720",4720,1,0,200,"LA"
"4721",4721,0,0,200,"AL"
"4722",4722,0,0,200,NA
"4723",4723,0,0,200,NA
"4724",4724,0,0,200,NA
"4725",4725,1,0,200,"AZ"
"4726",4726,1,0,200,NA
"4727",4727,1,0,200,"NC"
"4728",4728,1,0,200,NA
"4729",4729,0,0,200,"VT"
"4730",4730,1,0,200,NA
"4731",4731,0,0,200,NA
"4732",4732,0,0,200,"NE"
"4733",4733,1,0,200,"WV"
"4734",4734,0,0,200,NA
"4735",4735,0,0,200,NA
"4736",4736,1,1,22,NA
"4737",4737,1,0,200,"AL"
"4738",4738,0,0,200,NA
"4739",4739,0,0,200,NA
"4740",4740,0,0,200,NA
"4741",4741,1,0,200,"AL"
"4742",4742,0,0,200,NA
"4743",4743,1,0,200,NA
"4744",4744,1,0,200,"MI"
"4745",4745,1,0,200,NA
"4746",4746,0,0,200,"WA"
"4747",4747,1,0,200,"MA"
"4748",4748,1,0,200,NA
"4749",4749,0,0,200,NA
"4750",4750,1,0,200,"CT"
"4751",4751,1,0,200,"MO"
"4752",4752,0,0,200,"MI"
"4753",4753,1,0,200,"OH"
"4754",4754,1,0,200,"WV"
"4755",4755,1,0,200,"MN"
"4756",4756,0,1,56,NA
"4757",4757,1,0,200,NA
"4758",4758,0,0,200,"SC"
"4759",4759,0,0,200,"OK"
"4760",4760,1,0,200,NA
"4761",4761,0,0,200,NA
"4762",4762,1,0,200,"AL"
"4763",4763,1,0,200,NA
"4764",4764,0,0,200,NA
"4765",4765,1,0,200,"NJ"
"4766",4766,0,0,200,NA
"4767",4767,1,0,200,"SC"
"4768",4768,0,0,200,"AZ"
"4769",4769,1,0,200,"MN"
"4770",4770,1,0,200,"OR"
"4771",4771,0,0,200,NA
"4772",4772,0,0,200,"MN"
"4773",4773,1,0,200,"CO"
"4774",4774,0,0,200,NA
"4775",4775,1,0,200,"KY"
"4776",4776,1,0,200,NA
"4777",4777,1,0,200,NA
"4778",4778,0,0,200,"AR"
"4779",4779,0,0,200,NA
"4780",4780,1,0,200,NA
"4781",4781,0,0,200,"ME"
"4782",4782,0,0,200,NA
"4783",4783,1,1,56,"SD"
"4784",4784,0,0,200,NA
"4785",4785,0,0,200,NA
"4786",4786,0,0,200,NA
"4787",4787,0,0,200,NA
"4788",4788,1,0,200,"IL"
"4789",4789,1,1,56,NA
"4790",4790,0,0,200,NA
"4791",4791,0,0,200,"CT"
"4792",4792,0,0,200,"MD"
"4793",4793,1,0,200,NA
"4794",4794,1,0,200,"AL"
"4795",4795,0,0,200,NA
"4796",4796,1,0,200,NA
"4797",4797,0,0,200,"AK"
"4798",4798,0,0,200,"GA"
"4799",4799,1,0,200,"OR"
"4800",4800,0,0,200,"NE"
"4801",4801,1,0,200,"VT"
"4802",4802,0,0,200,NA
"4803",4803,1,0,200,NA
"4804",4804,0,0,200,"WI"
"4805",4805,0,0,200,NA
"4806",4806,0,0,200,NA
"4807",4807,1,0,200,NA
"4808",4808,0,0,200,"TX"
"4809",4809,1,1,60,NA
"4810",4810,0,0,200,"ND"
"4811",4811,1,0,200,NA
"4812",4812,0,0,200,NA
"4813",4813,0,0,200,NA
"4814",4814,1,0,200,"MD"
"4815",4815,0,0,200,"DE"
"4816",4816,0,0,200,NA
"4817",4817,0,0,200,"IA"
"4818",4818,0,0,200,"IL"
"4819",4819,0,0,200,NA
"4820",4820,1,0,200,"NE"
"4821",4821,0,0,200,NA
"4822",4822,0,0,200,"OH"
"4823",4823,0,0,200,NA
"4824",4824,0,0,200,NA
"4825",4825,1,0,200,"NE"
"4826",4826,1,0,200,"RI"
"4827",4827,1,0,200,NA
"4828",4828,1,0,200,"TN"
"4829",4829,0,0,200,"MT"
"4830",4830,0,0,200,"KY"
"4831",4831,1,0,200,NA
"4832",4832,1,0,200,NA
"4833",4833,1,0,200,"MN"
"4834",4834,0,0,200,NA
"4835",4835,1,0,200,NA
"4836",4836,1,0,200,"TX"
"4837",4837,0,0,200,NA
"4838",4838,1,0,200,"MS"
"4839",4839,0,0,200,"NH"
"4840",4840,0,0,200,NA
"4841",4841,1,0,200,"CA"
"4842",4842,0,0,200,NA
"4843",4843,1,0,200,NA
"4844",4844,1,0,200,"SC"
"4845",4845,1,0,200,NA
"4846",4846,0,0,200,NA
"4847",4847,1,0,200,NA
"4848",4848,1,0,200,NA
"4849",4849,1,0,200,"WI"
"4850",4850,1,0,200,"KY"
"4851",4851,0,0,200,NA
"4852",4852,1,0,200,"LA"
"4853",4853,0,0,200,"NE"
"4854",4854,1,0,200,NA
"4855",4855,1,0,200,"NV"
"4856",4856,1,0,200,NA
"4857",4857,1,0,200,NA
"4858",4858,0,0,200,"WV"
"4859",4859,1,0,200,"TX"
"4860",4860,1,0,200,"ID"
"4861",4861,0,0,200,NA
"4862",4862,0,0,200,"AR"
"4863",4863,0,0,200,"PA"
"4864",4864,1,0,200,"OK"
"4865",4865,0,0,200,NA
"4866",4866,1,0,200,"OH"
"4867",4867,0,0,200,NA
"4868",4868,1,0,200,NA
"4869",4869,1,0,200,NA
"4870",4870,1,0,200,"AZ"
"4871",4871,0,0,200,NA
"4872",4872,1,0,200,"MO"
"4873",4873,0,0,200,NA
"4874",4874,1,0,200,NA
"4875",4875,1,0,200,NA
"4876",4876,0,0,200,"NE"
"4877",4877,0,0,200,NA
"4878",4878,0,0,200,NA
"4879",4879,1,0,200,NA
"4880",4880,0,1,33,NA
"4881",4881,0,0,200,"OR"
"4882",4882,1,0,200,NA
"4883",4883,0,0,200,NA
"4884",4884,0,0,200,"MD"
"4885",4885,1,0,200,NA
"4886",4886,1,0,200,"AZ"
"4887",4887,0,0,200,NA
"4888",4888,1,0,200,NA
"4889",4889,1,0,200,NA
"4890",4890,1,0,200,NA
"4891",4891,1,0,200,"RI"
"4892",4892,1,0,200,"KS"
"4893",4893,0,0,200,"MS"
"4894",4894,1,0,200,NA
"4895",4895,1,0,200,NA
"4896",4896,1,0,200,NA
"4897",4897,0,0,200,NA
"4898",4898,0,0,200,NA
"4899",4899,1,0,200,"AK"
"4900",4900,1,0,200,"KS"
"4901",4901,0,0,200,"WA"
"4902",4902,0,0,200,"KS"
"4903",4903,0,0,200,"HI"
"4904",4904,0,0,200,"WY"
"4905",4905,0,0,200,NA
"4906",4906,1,0,200,NA
"4907",4907,0,0,200,"WV"
"4908",4908,0,0,200,NA
"4909",4909,0,0,200,NA
"4910",4910,0,0,200,NA
"4911",4911,0,0,200,"NH"
"4912",4912,1,0,200,NA
"4913",4913,1,0,200,"KS"
"4914",4914,1,0,200,NA
"4915",4915,0,0,200,"UT"
"4916",4916,0,0,200,NA
"4917",4917,1,0,200,"VT"
"4918",4918,0,0,200,"TN"
"4919",4919,1,0,200,NA
"4920",4920,0,0,200,NA
"4921",4921,1,0,200,NA
"4922",4922,1,0,200,NA
"4923",4923,0,0,200,"VT"
"4924",4924,1,0,200,"WY"
"4925",4925,1,0,200,NA
"4926",4926,0,0,200,NA
"4927",4927,1,0,200,NA
"4928",4928,1,0,200,NA
"4929",4929,0,0,200,"UT"
"4930",4930,1,0,200,"VT"
"4931",4931,0,0,200,NA
"4932",4932,1,0,200,"NV"
"4933",4933,1,0,200,NA
"4934",4934,0,0,200,NA
"4935",4935,0,0,200,"WI"
"4936",4936,0,0,200,NA
"4937",4937,0,0,200,NA
"4938",4938,1,0,200,"NY"
"4939",4939,0,0,200,"IA"
"4940",4940,1,0,200,NA
"4941",4941,1,0,200,NA
"4942",4942,0,0,200,NA
"4943",4943,1,0,200,NA
"4944",4944,1,0,200,"CO"
"4945",4945,0,0,200,"FL"
"4946",4946,1,0,200,NA
"4947",4947,1,0,200,"AR"
"4948",4948,1,0,200,"CO"
"4949",4949,0,0,200,NA
"4950",4950,0,0,200,NA
"4951",4951,0,0,200,NA
"4952",4952,0,0,200,"AL"
"4953",4953,0,0,200,"KS"
"4954",4954,0,0,200,"RI"
"4955",4955,0,0,200,"LA"
"4956",4956,0,0,200,NA
"4957",4957,1,0,200,"OH"
"4958",4958,1,0,200,"NV"
"4959",4959,1,0,200,NA
"4960",4960,1,0,200,NA
"4961",4961,0,0,200,NA
"4962",4962,0,0,200,NA
"4963",4963,1,0,200,NA
"4964",4964,0,0,200,"CO"
"4965",4965,1,0,200,NA
"4966",4966,1,0,200,NA
"4967",4967,1,0,200,NA
"4968",4968,1,0,200,"KY"
"4969",4969,1,0,200,"VT"
"4970",4970,0,0,200,NA
